Presente Angolano - Tempo Mumuila|3.1666666666666665
My Knees Were Jumping: Remembering the Kindertransports|3.4
Mickey's Steam Roller|0.0
Baby Bedlam|0.0
Egy rém rendes család Budapesten|2.3
The Comeback|0.0
Black Jack|2.8
Twister|3.0
Lucrezia Borgia|2.7
Body Double|3.0
Witch Wars|3.7777777777777777
Throb|2.9
Quella sporca storia nel west|3.0
Canne al vento|3.0
A Father's Rights|2.95
Someone Else|3.0
Lure of the Track|3.3
Lilies of the Field|2.8333333333333335
Tus Derechos 2.0|3.1
My Fair Munster|0.0
Henry VI Part 4: The Morning's War|0.0
Big Brother|2.7
Portrait of Dublin|0.0
The Grasscutter|2.9
Arabic Numeral Series 15|2.5
Shot Rider|2.85
K.S.P.|3.2
U - Åtte & 1/2|2.6
Touch|2.7
Zloba|2.7
Everything Changes|3.0
Geliebtes Fräulein Doktor|0.0
Pulp|2.5
Joan Rivers|0.0
Balavica|3.6
Top 16|2.85
Now I'll Tell One|2.7
Gracie's Bully|2.85
The Great Mom Swap|3.0
Zazá|3.6
Call Out the Marines|0.0
(1992-07-09)|0.0
Ghosts of Attica|3.25
"Yoga Flava|0.0
Hotelliggaren|2.7666666666666666
(#1.8)|2.7
Der Frauenflüsterer|2.9
La biblia y el calefón|2.3
Juliette: Service(s) compris|2.9
The Milk Run|2.6
The One with the Thumb|0.0
Anthology|3.025
Going Up|0.0
Hellp|0.0
Extreme Dodgeball|0.0
Ancient Cures|2.933333333333333
Shao nu dang|2.6
Brainjacked|2.65
En søndag på Amager|2.6
Burn the Whole Place Down|3.2333333333333334
The Lizzie Bennet Diaries|3.0
Kitchen Kill|3.0
Hell Hath No Fury|2.4
Verdwaald|3.35
Douglas Coupland: Close Personal Friend|3.2
The King Murder|2.4
(#1.4969)|0.0
Quark|0.0
Mababangong bangungot|3.1
(#8.19)|0.0
Outpost of the Mounties|2.7
Arab Labor|2.933333333333333
Perché droga|0.0
Moby Dick|3.2
One of the Guys|3.45
Ninoy Aquino & the Rise of People Power|0.0
A Killing Spring|0.0
L'africaine|3.2
Little Problems|3.8
Wallflower|3.2
Zebra Room|0.0
(#1.6077)|2.3
(#1.73)|0.0
Magnetism|3.066666666666667
My Best Friend's Wedding|2.8
Ambush|2.9
Le saut de l'ange|3.2
Sugar|2.5
Lives Beyond the War|2.95
Frogger II: Threedeep!|0.0
Ministerin tytär|0.0
Monaco - Le circuit des princes|0.0
Mommy XXX|2.95
The Yellow Mountain|3.2
Johnny Bravo|3.433333333333333
The Cross: The Last Hour of Jesus Christ|3.1
Sally in Our Alley|0.0
Rubber & Latex for Arthur|3.2
The Night of the Gruesome Games|0.0
Panic in Motion|0.0
Times Square|3.3
The Life and Times of Hank E. Valdooer|2.8
Scoring the Deal|2.9
(#45.11)|0.0
Stars in der Manege 1997|0.0
Cry Murder|2.7666666666666666
Why Men Leave Home|0.0
DIY Playgrounds|3.0
Nekatomenoi aerides|0.0
The Passionate Plumber|3.1
Polly of the Circus|3.0
Der grüne Kakadu|0.0
Vrijgezellenfeest|0.0
Home to Stay|3.1
Bluebeard|3.5
The Screaming Cocktail Hour|0.0
Have I Been Here Before?|2.8333333333333335
Pierre Berton: Canada's Arrogant Icon|3.1
Ninja bugeicho momochi sandayu|0.0
Perhe|0.0
The Legend of Frank Woods|2.8
WWE One Night Stand|3.1
Reykjavík Revisited|2.8
Colorful North Carolina|0.0
Jethro's Pad|2.75
Alesha: Look But Don't Touch|0.0
A Perfect Prank|2.95
Both of My Moms' Names Are Judy|3.4
Good Old Boy: A Delta Boyhood|3.35
Äktenskapsbrottaren|0.0
Rose of Surrey|0.0
Best Friends|3.6
Keeping Mum|2.2
The War at Home|0.0
Naked Holiday Souvenirs|3.2
(2005-09-15)|3.6
Minbo no onna|3.15
Sons vindos da Terra|2.65
Tarzan of the Apes|3.6
Ervinka|3.0
Geschlossene Gesellschaft|3.1333333333333333
HIFK-TPS|2.2
The Job|0.0
Satan's Witches|2.5
Aladdin and the Wonderful Lamp|3.4
The Marshal of Moneymint|0.0
Winter Special|0.0
My Ocardial Infarction|2.875
Desperate Measures|2.7
I Smurf the Smurfs!|0.0
Archaic Redemption|3.2
Shiroi chibusa no senritsu|3.2
Outlander|2.95
Totalschaden|2.5128205128205128
The Cat Above and the Mouse Below|2.95
"Playboy X Mates|2.9
Don't Stop Movin'|0.0
Woman Trap|2.9
Soramonttuprinsessat|3.5
What's in a Name|3.0
The Egg Cracker Suite|2.9
Ray's Day|3.3
Loss|2.6
Seule à Paris|3.0
Atesten damla|2.7
Mein Weg zu dir heißt Liebe|0.0
Kong Håkon VIIs regjeringsjubileum 1945|0.0
Shangri-La|0.0
Hochzeit auf Immenhof|3.2
A Drive Thru America|0.0
Are You Sincere?|0.0
Jesse James Hollywood|0.0
Un día con Yunou|3.0
The Family Man|0.0
Flight to Hell|0.0
Payback Time|2.9
The Rodney King Case: What the Jury Saw in California v. Powell|3.5
Whisky Man: Inside the Dynasty of Samuel Bronfman|3.1
Hey Anthony|2.7
The Gayle King Show|3.1
Ana gibi yar olmaz|0.0
Tsuma no haha: Bishû no amai wana|0.0
Yarisugi|2.8
Knockout|0.0
Ko-Ko Cleans Up|2.6
Die englische Heirat|2.75
Jo Brand Goes Back to Bedlam|3.3
(#19.5)|3.8
"O pardálu|3.2
(#1.3750)|0.0
(#1.194)|0.0
The Squire of Gothos|0.0
1313: Wicked Stepbrother|0.0
"D'ailleurs|2.6666666666666665
Slave|3.3
Stage 1: LIVE!|3.1
Donovan's Kid|3.05
Private Road: No Trespassing|0.0
The Eight Samurai|2.3
The Eagle Has Landed|3.05
A Canterlot Wedding - Part 2|2.8
Britt|2.625
Joan & Melissa: Live at the CMA Awards|3.0
Third Man on the Mountain|2.7
Off the Pedestal|3.6
Gow the Killer|0.0
The Journal Editorial Report|2.6
Jawani Diwani: A Youthful Joyride|3.0
Abe ichizoku|2.9
Talented Tootsies|3.1
n-tv Reise|3.4
Time Machine|3.05
Ice|3.2
Current|3.4
The Fear|0.0
He Rides Tall|3.2
The Plot|3.25
Der Tunnel|0.0
(#1.10873)|0.0
(#6.12)|0.0
The Leghorn Blows at Midnight|3.35
Doruâga no tô: The Aegis of Uruk|0.0
(2006-05-29)|3.05
Private Lives|3.3
S.O.S.|2.4
Das Vermächtnis der Steppenkrieger|3.3
G'schichten aus dem Wienerwald|0.0
Grease 2|0.0
Cell 2455 Death Row|3.2
The Scorpion's Tale|0.0
Eine romantische Opernnacht - A romantic Opera Night|2.8
Bowling Balls|0.0
Yogi|2.8
Action Figures|3.35
Möbius|3.4
Puppies!|0.0
Fossil|3.2
Wenn wir alle Engel wären|2.8
"Get Up|2.4
Seiha|3.35
(#47.106)|3.3
(#1.6091)|0.0
All the King's Men|3.7
Stars and Stripes|0.0
White Men Can't Jump|3.2
Tears for a Nobody Doll|0.0
Red Lady: The Battle for Your Mountains|0.0
Unprotected Texts|0.0
(#1.10510)|3.7
Trouble in the Air|2.9
(#1.4)|0.0
Bob Roberts|3.1
L'angelo con la pistola|3.15
Homeboys in Outer Space|0.0
Shirat Ha'Sirena|0.0
The Pennsylvania Miners' Story|2.9
Prey|0.0
Worth the Price|3.0
Consequences|2.8666666666666667
(#49.87)|3.1666666666666665
Fighting Fish|3.5
Special Bart De Graaf Foundation|3.0
The Barnyard Battle|2.7
Jimmy Carr: Being Funny|0.0
Gone Native|0.0
Heidi Grows Up|3.1
Frog Crossing|2.75
Burro|2.8666666666666667
Hai-Alarm auf Mallorca|2.9
Jamestown|2.8333333333333335
War: Greatest Hits Live|3.1333333333333333
Operation Tiger|3.15
Ancient Voices|0.0
The Brig|3.3
(2000-04-18)|0.0
(2010-12-20)|3.533333333333333
The Loneliest Runner|3.4
Janggunui adeul|2.9
The Shattered Silence|3.2
Zakonat na otchayanite|0.0
Illa Pedra|3.6
João Pão|0.0
Who Wrote Shakespeare's Works?|0.0
Call Girl: Part II - Wet Course|2.9
Jammin' in Jamaica|3.0
The Treasure Temple|0.0
Die Stimme des Igels|2.9
Carriers|3.3
Paradise for Two|3.3
The Millennium|3.0
Stan Vanderbeekiana|2.7
(#1.145)|2.8
Frantix|3.2
In the Mirror Dimly|3.1
Checkmate|3.1
(#1.9869)|3.1
(2002-08-16)|2.933333333333333
The Art of Film|0.0
Shanghai Express|0.0
Mute|2.9
Forgotten Realms: Demon Stone|0.0
La amiga|2.6
Midnight of the Carrier|2.55
Split Decision|0.0
For Your Tomorrow|0.0
Assessment|0.0
Marotte et Charlie|0.0
Der Ball|0.0
The Camp Counselor: Part 2|0.0
Verdammte Stadt|3.2
Surviving Christmas|2.8333333333333335
Number 12 Looks Just Like You|3.3
Der Hexer|3.2
High Desert Kill|3.2
Tag Day|3.15
Stalking bôkôma: Ippatsu kamasete!|0.0
So Dark the Night|0.0
The Sound of Fury|0.0
FIRE WATER: Australia's Industrial Fluoridation Disgrace|0.0
Seven Worlds Collide: Neil Finn & Friends Live at the St. James|0.0
Lionel Hampton and His Orchestra|3.3
The Men of the Hour|2.7
The Tender Hour|2.875
The Pride of Piperock|3.7
Isännäksi omaan taloon|3.0
Le Mozart des pickpockets|3.0
Helicopter|2.9
Two-Gun Rusty|3.4
Round Up|3.1
The Deadly Wait|0.0
Kevin Lloyd|3.9
Kai xin gui jing ling|3.4
Ring of Darkness|3.35
Cas sluhu|3.4
I Was a Ninety-pound Weakling|3.4
Dead Giveaway|0.0
"Dear Diary|3.1
Melodifestivalen 2005|2.6
Crying Freeman 5: Senjô no kishimojin|3.0
3azima|0.0
Le père Goriot|2.8
A Knock at the Door|3.1
(#1.127)|2.7
Gecelerin ötesi|0.0
Baby Morand|3.9
Bunny Versus Cutey|0.0
Habitación 508|0.0
Le quart d'heure américain|0.0
Icare|3.0
Der treue Johannes|3.033333333333333
Motion|2.7
Tarzan's Peril|2.8
The 10th Man|3.1
Judge Declares a Holiday|2.6
Magnificent Max|2.95
"Hey Folks|0.0
Telemaratón 1997|2.6
The Alchemyst: Secrets of the Immortal Nicholas Flamel|0.0
The Seven Mysteries of Life|3.1333333333333333
Revenge|0.0
The Down Low|3.3
Pony|0.0
Heftig og begeistret|0.0
The Ass Fat Jungle|2.8333333333333335
Forbidden Women|0.0
The Shawshank Redemption|0.0
Leprechaun Interrupted|0.0
Lyse tider|3.1
Darius II|2.9
Troubles of a Bride|3.25
Nihon no seishun|2.9
Dementia 13|2.5
The Voice on the Wire|2.9
Così fan tutte|3.2
Disco|2.55
The Crown Jewel of Indonesia|3.0
PM Picnic|0.0
Getting to Know Haylie and Hilary Duff as the Marchetta Sisters|2.5
Boys Life 6|2.4
Rock in Rio|2.75
Fright|2.5
Dare the Devil|2.9
Zigeunerblut|0.0
Loonatics Unleashed|2.7
"Tacuara y Chamorro|3.2
End of Eternity|3.1
Entertaining|0.0
Project Blue Chikyû SOS|0.0
Lasca|0.0
Voice of a Mountain|0.0
Mother Goose Parade|2.65
Giacomo|3.5
Gigi|0.0
Liniya smerti|0.0
Miss Jackie of the Navy|3.4
Une faible femme|2.65
Patrouille|3.2
Creedence Clearwater Revival Live in London|2.7
Lynch to shibari|3.3
Norakuro gochô|2.7
A Man's Teeth Are Not His Own|2.75
The Wedding Anniversary|0.0
Liquid Assets|0.0
Vildanden|2.933333333333333
Knockout|0.0
Road Trip: Part 2|3.15
(#1.10523)|3.5
Till Eulenspiegel|3.325
Kispus|2.5
The True Glory|0.0
Vergewaltigt - Die Wahrheit und andere Lügen|2.6
Le champion de ces dames|0.0
Decompostion in Ab Minor|3.25
Phone Booth|0.0
Secret of the Chateau|2.9
10 Items or Less|2.9
Sceny narciarskie z Franzem Klammerem|3.033333333333333
Biano Keeps Up with the Other Prodigies Despite Losing Part of His Eyesight|3.45
Ai-Fak|3.1
Blasts from the Past: Part II|3.1
Revue um Mitternacht|0.0
The King's Breakfast|0.0
S'Wonderbra|0.0
Lady Warriors|3.1
Isprikitik: Walastik kung pumitik|0.0
The Dining Room|0.0
Le grand soir|2.85
Dubultnieks|3.0
De Cock en de moord zonder lijk|3.1666666666666665
The Liar|2.9
A Pleasant Terror: The Life and Ghost of M.R. James|3.4
Almost a Husband|3.1
Heroin: The Ride That Never Ends|3.2
Heiðin|3.0
Donkey Xote|3.05
Casa de muñecas|2.6
Real Simple. Real Life.|2.8666666666666667
Y si Adelita se fuera con otro|3.3
Rock-a-Die Baby|0.0
Next Year in Lerin|3.3
The Velvet Trap|3.3
Dva-Buldi-dva|2.9
Cadavre exquis première édition|3.1
Defiance|2.35
Carmelo Bene e la voce dei canti|3.8
The War of the Starfighters|3.4
(#1.10635)|2.75
The Path Beyond Thought|2.9
The Clive James Interview|3.033333333333333
Dirty Laundry|0.0
Ty Murray|2.8
Apollon: una fabbrica occupata|0.0
Luchadores de las estrellas|3.2
PH|0.0
S.O.S. szerelem!|0.0
The Fixer|2.8
Gränsfolken|2.533333333333333
"Dance|2.5
Il commissario Nardone|0.0
Political Liability|2.5
Montgomery House: The Perfect Haunting|2.933333333333333
The Switch|2.9
(#1.21)|2.2
The Mayor Who Came to Dinner|2.9
John Arthur's Trust|2.9
Der Mann ohne Namen - 6. Der Sprung über den Schatten|0.0
Sunday Night at the Trocadero|0.0
Doch Ivgi Swissa|2.9
Anfisa|0.0
Los asesinos del karate|3.1333333333333333
Visual Acoustics|3.05
A Quiet Fourth|0.0
(#52.35)|2.8
Barricade|2.5
The Promise|0.0
Janek: The Silent Betrayal|0.0
Crazy Ponnie|2.8
Now What?|0.0
Die Entwicklungshilfe|0.0
Line-Up|3.3
The Cosmic Joke|2.6
One in a Million: The Ron LeFlore Story|0.0
Hunter|0.0
"Jim Davidson: Red|0.0
Crows and Scarecrows|3.5
New Year's Eve|2.7
Getting There|3.2
Talking to the Dead|0.0
Edgar G. Ulmer - The Man Off-screen|0.0
(#1.3)|2.3
Czlowiek z kwiatem w ustach|2.1
The Libertine|3.2
Tjurens år|0.0
Herr Glööckler zieht um|0.0
Gojira tai Megaro|3.3
Once Upon a Time|0.0
We Live Here|3.3
Auction-Aire|0.0
13 posterunek 2|0.0
The Millennium Bug|3.05
Parting Gifts|2.9
(#1.4504)|3.0
Crosswits|2.9
Beauty|0.0
The Odyssey|2.9
Brisco in Jalisco|2.7333333333333334
The Comrades of Summer|3.259259259259259
The Man from Hell's Edges|2.6
Wild Horse Bust|3.6
The P-38 Pilot|3.45
The Man in Him|2.4
Skateboard Madness|3.0
20-seiki shônen: Dai 2 shô - Saigo no kibô|0.0
(#1.5185)|0.0
Bluffmaster!|3.5
Brigadoon|3.35
Haiti and the Tramp|3.2
Just for the Record|3.3
Kanal-i-zasyon|2.9
33|3.4
Crow's Nest|0.0
Still Kicking: Six Artistic Women of Project Arts & Longevity|0.0
(2006-01-23)|3.1
'Doctor Who': Thirty Years in the Tardis|0.0
(1967-10-12)|2.7
The Trap: What Happened to Our Dream of Freedom|0.0
(1995-04-25)|2.5
Wattstax|0.0
Tuftsablanca|3.0
Aqua Babes|2.75
König Drosselbart und das Mädchen Prinzessin|0.0
Vaghe stelle dell'Orsa...|2.8
Eastalgia|3.2
Family Portraits|0.0
The Innocent Party|2.7
Bud on the Side|0.0
Shen hai|3.0
A Heartland Christmas|0.0
Perry Mason: The Case of the Scandalous Scoundrel|2.7777777777777777
About Face|3.6
A Man May Work from Sun to Sun But Woman's Work Is Never Done|3.7
A Hatful of Rain|2.6
9 dney odnogo goda|0.0
(1992-05-28)|0.0
R.I.S. Police scientifique|3.3
Complete Workout|0.0
Gee Whiz-z-z-z-z-z-z|3.05
Kansanomaista urheilua Ruovedellä|2.8
Paradise Lost|2.7
(#1.9)|3.5
Mary Poppins in the Park: The Children in the Story|0.0
Elmo Visits the Fire House|0.0
Last Train to the Fair|3.2
The Bird of Truth|3.1
Le leonesse|3.8
The Skewbald|0.0
Demetri Martin: Standup Comedian|0.0
Ein Mann mit Herz|3.033333333333333
Hilary Gets a Life|3.3
Placebus - Waiting for Godot's Bus|2.95
Twisted Fate|0.0
Nodoka mori no dobutsu daisakusen|2.85
Tabiji|2.7
Wooden Shoes|2.3
The Men's Room|2.2
Meteor Shower|2.9
Halálos halál|2.8
Waking the Dead|3.0
Mr. Patman|1.9
Pia|3.2
Madigan Men|3.2666666666666666
La familia Benvenuto|0.0
The Jungle Book|3.25
"Where Have You Gone|2.5
Pokerimestari 2006|2.925
Striptease|3.2
The Wrath of John|0.0
Wrong Turn 4: Bloody Beginnings|2.8
After Midnight|0.0
Léaud l'unique|3.35
"Kinkaid|3.6
(#2.12)|2.6
The Hard-Boiled Canary|2.5
(#41.48)|2.5
Treating 'Em Rough|2.5
Retour à Babylone|3.3
The Brady Bunch Cast Back in Hawaii|2.4
El regreso de Eva Man|0.0
Malama Ka Aina|2.95
All Woman|2.4
Baby Got Talent|3.6
Knockout Kings|0.0
El Hazard: The Magnificent World 2|2.8
Wrestlicious Takedown|2.0
Me faire ça à moi|3.1
"VeggieTales: Lyle|0.0
Kokoda Crescent|2.8
Monkeys in Space|2.6666666666666665
Garfield's Pet Force|2.9
The Morrissey & Miller Night Club Revue|0.0
Spellingg Bee|3.4
Hissatsu Buraiken|2.8
Il bigamo|3.066666666666667
Conrad in Quest of His Youth|3.2333333333333334
Pentti Saarikoski - raportti runoilijasta|2.466666666666667
"Surprise! She's Bound|3.3
(#2.9)|0.0
Scorpion and Sub Zero: Part 1|0.0
Behind the Peepers: The Making of 'Jeepers Creepers'|4.1
Whispers|0.0
Nancy Drew... Trouble Shooter|0.0
Dick Turpin|0.0
Mark of Lilith|0.0
Bertie's Reformation|2.8
Queen of Cactus Cove|3.05
Cat Storage|3.0
Disorderlies|0.0
Mahoro ekimae Tada benriken|3.3
Leaving My Mark|2.8
Le septième ciel|2.775
The Vigilantes|0.0
Die Nacht der lebenden Loser|3.25
Cisza|0.0
El caso G.B.|0.0
The Promised Land|2.75
Corporate Vampires|3.2
Family Values|3.05
Ashes and Embers|3.0
I Swear 2|3.1
The Dead Mile|3.2666666666666666
Pilot|3.05
Krabat|0.0
(#1.71)|0.0
Katja en Sophie|0.0
Ay Ayeng|3.0
Dit was het nieuws|0.0
John Fairfax|3.7
The Terrible Twos and the Trusting Threes|3.3
Ôedo Reipuman|2.7
The Flintstones: Wacky Inventions|3.1
Lucy Sullivan Is Getting Married|2.7777777777777777
Modas 69|0.0
Willy veut déjeuner sans payer|3.4
La movida del verano|2.7666666666666666
Virtual Mom|3.2
Joy Ride|0.0
Devil Doll|3.1
The 23rd Annual Academy of Country Music Awards|0.0
Motivet|0.0
Wild Cards: Part II|0.0
He Is Gone|3.1
Betty's Bandit|0.0
Ty Cobb and Grantland Rice Talk Things Over|0.0
The House That Dick Built|3.05
Texas Killing Fields|3.2
Microage Fiesta Bowl Parade|0.0
Last Shot Wins|0.0
Pit of Darkness|0.0
(1982-10-28)|3.1
Siddeshwari|0.0
La Bohème|3.4
Girls Just Wanna Have Fun: Part 1|2.6
Nest of Angels|2.8333333333333335
The Stage Is All the World|0.0
Testa di sbarco per otto implacabili|0.0
ML Mona Lisa|2.4
Teacher's Lounge|2.6
The Big Game|2.6
Les herbes folles|3.5
Ghostly Stare|3.1
Woman-Proof|0.0
The Feminist Initiative|0.0
Boatman|2.85
Butt Spanking|3.1
Divlji andjeli|0.0
Out of the Ether|0.0
Her Cinema Love|2.8
Vampire Blob: Silent Fangs of Horror|0.0
Dusha|3.0
Behind the Scenes at the American Comedy Awards|3.1
A Strange Kind of Love|0.0
Siege the Day|0.0
Sasiedzi|0.0
Montreal... een zilveren zomer 76|0.0
A kegyelmes úr rokona|3.1
Leftovers|0.0
(#10.17)|2.65
Winter Games|2.6
Mariandls Heimkehr|3.1
(#1.115)|2.7
Junkyard|2.9
15 vimata|0.0
Living It Up|3.4
Il delitto Notarbartolo|0.0
The Bad Man|2.4
(#19.6)|0.0
A dos tintas|3.05
The Roller Blade Seven|0.0
(#1.10550)|2.4
Road to the Big House|2.8
Cable Ace|0.0
Married with Fishsticks|0.0
Toby Had a Little Lamb|2.8
Todesengel|3.0
Night|3.15
Home|2.7
The Bride of Frank|0.0
Return of the Speckled Monster|3.1
C'était pour vous Alfredo Torrisi|2.566666666666667
West of Wyoming|0.0
Le coffret de laque|3.1
Blank Spaces|0.0
"Villeneuve: A Legend|3.6
The Meeting|2.6
Rocco|0.0
Stay Out of the Basement: Part 2|0.0
Show 'Em the Road|3.7
O Médico E o Monstro|2.8
A Good Man Is Hard to Find|3.1333333333333333
Kathleen Battle and Wynton Marsalis in Baroque Duet|3.2666666666666666
The Fantasia Legacy: The Concert Feature|0.0
Man with a Camera|3.0
Audrey & Einstein|3.2666666666666666
Dreams of the Rarebit Fiend: The Flying House|3.4
Ägypten 3/4 - Im Zeichen des Sonnengottes|3.2
Lahn el wafaa|0.0
Eddie Izzard: Unrepeatable|3.3
Graceland|2.3
5 Continents... 10 Countries... and More Than 59 Thousand Miles!|3.1
(#2.5)|3.55
Son gece|3.45
Paul Merton in Europe|2.1
Origins|3.1
The Lion Tamer|0.0
Scatterbrain|3.05
Jens Pulver: Driven|3.1
(#1.16)|3.4
El final de una leyenda|3.3
Kumander Alibasbas|2.9
The Last Son|3.18
"Szczesliwy wisielec|2.9
The Shadow|0.0
To homa vaftike kokkino|0.0
Daniel Boone: The Wilderness Road|2.9
Axis of Light|2.975
The Little Irish Girl|0.0
Baas Ganzendonck|3.5
(2002-03-01)|2.75
How Plants Reproduce|0.0
The Ruby Wax Show|3.35
Red Steel|3.35
Bag om filmen 'Manden som ikke ville dø'|0.0
The White Snake|3.25
Doo Wop 50|3.05
(#7.20)|2.8
Corisco & Dadá|3.4
Escape|3.25
Rinchi|2.6
Young Gifted & Wet|3.6
All to Play For|3.3
Imps*|0.0
House of Donna|0.0
The Little Giant|3.2
John the Baptist|0.0
Art Deco Detective|0.0
Jeppe på berget|2.9
On a Personal Note|0.0
Uchû senkan Yamato: Fukkatsuhen|0.0
Casper|3.111111111111111
Alphabet|3.1
Scared!|2.9
Casper and the Angels|2.8
Angry Birds|2.0
Dwie brygady|2.966666666666667
(#1.2)|0.0
Friends First|3.2
Up on the Housetop|2.6
Sunehri|0.0
Rally X|2.3
The Trumpet Player|3.0
To Bris or Not to Bris|0.0
(#1.47)|2.7
A Slight Interruption|3.2
Sanning och konsekvens|2.875
Woolen Under Where|2.8
Dio li crea... Io li ammazzo!|3.1
Changeling|3.125
Human Desire|2.8
WWF Rebellion|0.0
Winds of the World|2.85
Street Vengeance|3.0
Dorozhnaya skazka|3.5
Life Is Sweet|2.9
A Clubbable Woman|0.0
Aringkingking|0.0
Kilo|3.05
Antarctica Projekt|2.6
Turnabout|0.0
The Last Prostitute|3.0
Max & Carl's Zombie Adventures|2.466666666666667
Martynko|3.0
(2000-08-17)|2.475
Charmant voyages de noces|3.1
Met voorbedachten rade: De vermiste|3.75
Dankó Pista|2.8
Lured Innocence|0.0
The 1970 Masters Tournament|3.6
In Love and Anger: Milton Acorn - Poet|0.0
The Strange Case of Señor Computer|0.0
The Forgiven|2.8
No Cell Phones Allowed|0.0
2001 Blockbuster Entertainment Awards|0.0
Pizza! The Movie|3.3
Yanga|2.9
Facas e Anjos|0.0
Deep Cover|3.3
Cascabelito|3.2
The Business of Farming|2.466666666666667
Chennai Kadhal|2.8666666666666667
Project Happiness|0.0
Bored Silly|0.0
Wanted: The Perfect Guy|2.533333333333333
(#16.25)|2.8
TISM: The White Albun|3.2
Strange Intruder|3.1
Vampires in China|0.0
To What Red Hell|2.6666666666666665
Twas the Episode Before Christmas|2.9
Une mauvaise rencontre|0.0
Blue Smoke|2.5
The Rogue|3.0
The Crusaders #357: Experiment in Evil!|2.95
Sprinkles: The Mighty Mermen from Mars|2.9
Mando único|3.0
Blossoms Into Limelight|0.0
Mommie Queerest|0.0
Moraig|3.1
(#1.4)|3.05
"Marie Curie|2.4
"Delphine 1|2.3
Friedrich und der verzauberte Einbrecher|0.0
Tutkijat|0.0
Flapjacks|0.0
Karakumskiy reportazh|0.0
Subcultures|3.3
Le silence des fusils|2.9
Natural City|3.45
The Politics of Fur|2.75
First Casualty|2.6
Yeni hayat|2.9
Maid o' the Storm|3.3
The Place We Left|0.0
Rascal's Street|3.1
Carmen Silvera|3.35
Jeux dangereux|0.0
Bob Kennedy: L'homme qui voulait changer l'Amérique|3.1
Together Again|0.0
The Ringer|3.0
American Yearbook|0.0
Wise Hit|0.0
Jakos khiznebi|3.0
A Christmas Carol|0.0
Gabbia|3.0
Trivia Genius|0.0
Chance of a Lifetime|2.5
The School for Scandal|0.0
Schöne Feindin|0.0
Marebito|2.9
Where's the Party Yaar?|3.0
A Step Outside|3.0
Distant Cousins|2.9
La vie du Christ|3.1
The Death Watch|2.9
Between Rick and a Hard Place|3.1
Days of Thunder|3.05
Betrayal of Silence|3.0
The Angry Brigade: The Spectacular Rise and Fall of Britain's First Urban Guerilla Group|2.45
Breaking Fast|0.0
Measure of a Man|0.0
Blindness|3.3
A Prodigal Father|3.65
Karunamayudu|0.0
Une histoire d'amour|0.0
A Hollywood Detour|0.0
Gum Shoes|0.0
Somewhere Over the Rainbow|2.7
The Cuban Herd|0.0
Das Stacheltier - Ede sonnabends|0.0
Whom God hath Joined...|2.95
Ruslana Live in Budva|3.466666666666667
The House of Mirth|3.0
Troma's War|0.0
Emelya-durak|0.0
Equilibrium|2.7
Cyprien|3.3
1998 MTV Movie Awards|3.4
Family Portrait|3.1333333333333333
House Building in Winter|2.75
(#4.3)|3.0
Constable Smith's Dream of Promotion|3.2
Okinawa|0.0
Stranded in Paris|3.1
(#19.38)|2.9
Svadba|3.6
Papier hier|0.0
Kabar Gembira|2.6
Clara Bow: Discovering the It Girl|0.0
Harbour|0.0
Living La Vida Loca at the ARC|0.0
Uthman|0.0
The Birds and the Bees|2.1666666666666665
Heat Wave|3.7
Blue Lollipop|3.0
Behind Prison Walls|2.8
(#22.43)|2.4
La messa è finita|3.0
Der Präsident|2.65
A Riddle for Puppets|3.1
The Strange Shapes of Reality|0.0
Macbeth|0.0
Cuatro vidas|2.85
Nuno Gomes - Adeus e Obrigado por tudo|0.0
Tanssi perhoseni tanssi|2.3
The Abominable Snowman|3.4
(#1.71)|3.65
Hitmanforhire.net|3.5
The Devil Went Down to 7-Eleven and Bought a Slurpee|2.6
Die Antwort kennt nur der Wind|3.15
The Andy Williams Special|2.9
Ankusham|0.0
The Loan Stranger|0.0
In Memoriam|0.0
Trilogie des Wiedersehens|3.0
There Is Another Sky|2.8
Rivaux de la piste|0.0
Project Reject|0.0
Ich trag dich bis ans Ende der Welt|3.5
Room at the Bottom|3.1
Mille e una donna|2.9
Ui-hyeong-je|2.4
Rose-Marie|0.0
Of Thee I Sting|0.0
The Lobster Pot|0.0
Un español en la corte del rey Arturo|2.7
The Chamber Mystery|0.0
High Rolling|3.2
Allah Calling|0.0
Tridtsatogo unichtozhit!|2.9
(#1.12)|2.6
Sessions at West 54th|3.05
Ginchô wataridori|2.7
Cesta peklem|3.4
El kizi|3.6
Ski Movie III: The Front Line|2.9
Train de vie|2.6
Die schwarze Kugel oder Die geheimnisvollen Schwestern|0.0
The Daze Before Christmas|3.0
The Whirlpool of Destiny|3.3
Dollar Bill Y'All|3.3
The Voice of John|2.8
The Big Valley|0.0
Crash Course in Comedy|2.5
(#1.10545)|0.0
Shooting Star(s): The Rise of Hip Hop Photographer Johnny Nunez|2.7
Vad kvinnan vill|3.1
The Race Against Cancer|2.0
Crystal of Nightmares|0.0
The Circus Comes to Clown|0.0
Cigarettes|0.0
(#6.93)|0.0
